slug,doi,journal,item_id,score,note
ethology-ethology-2025-kryger-plastic-behavioral-responses-to-ambient-relative-humidity-influence-aggregation-in-a-large,,Ethology,ethics_statement,N,Ethics statement section lists regulatory compliance but does not engage with welfare reasoning or the three Rs.
ethology-ethology-2025-kryger-plastic-behavioral-responses-to-ambient-relative-humidity-influence-aggregation-in-a-large,,Ethology,nutrition_diet,Y,"Ad libitum access to pulverized dog chow (Purina One), fresh produce weekly; 5 mL water daily in petri dishes with cotton; water and chow replaced daily during experimental period."
ethology-ethology-2025-kryger-plastic-behavioral-responses-to-ambient-relative-humidity-influence-aggregation-in-a-large,,Ethology,env_housing,Y,"Tanks 50.8×25.4×30.5 cm with coconut fiber substrate, aquarium rocks, mesh layer; cover objects (cut cups); 12:12 light cycle; humidity manipulated (75–90% or 50–65% RH); temperature recorded."
ethology-ethology-2025-kryger-plastic-behavioral-responses-to-ambient-relative-humidity-influence-aggregation-in-a-large,,Ethology,env_acclimation,Y,"Prior to each data collection period, cockroaches exposed to conditions for 72 h before measurements began."
ethology-ethology-2025-kryger-plastic-behavioral-responses-to-ambient-relative-humidity-influence-aggregation-in-a-large,,Ethology,env_field,NA,Pure laboratory study; no field work conducted.
ethology-ethology-2025-kryger-plastic-behavioral-responses-to-ambient-relative-humidity-influence-aggregation-in-a-large,,Ethology,health_monitoring,N,"No mention of health checks, injury monitoring, disease screening, or welfare assessment during the study."
ethology-ethology-2025-kryger-plastic-behavioral-responses-to-ambient-relative-humidity-influence-aggregation-in-a-large,,Ethology,health_injury,N,"No statement on injuries, deaths, or health events; silence on these matters."
ethology-ethology-2025-kryger-plastic-behavioral-responses-to-ambient-relative-humidity-influence-aggregation-in-a-large,,Ethology,fate_end,N,No mention of what happened to cockroaches at end of study; killing method not specified.
ethology-ethology-2025-kryger-plastic-behavioral-responses-to-ambient-relative-humidity-influence-aggregation-in-a-large,,Ethology,behaviour_general,Y,Natural cover objects (cut cups) and refugia provided; aggregation behavior measured as species-typical; disturbance minimized by recording from above.
ethology-ethology-2025-kryger-plastic-behavioral-responses-to-ambient-relative-humidity-influence-aggregation-in-a-large,,Ethology,affect_indicators,N,"No discussion of stress indicators, pain, or distress assessments; no precautionary measures regarding affective capacity mentioned."
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,_eligibility,Y,Empirical study using live field crickets (Gryllus pennsylvanicus) reared through developmental stages under experimental conditions.
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,subjects_taxon,Y,Gryllus pennsylvanicus (Fall field cricket); 2nd-3rd instar nymphs used; both males and females studied.
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,subjects_source,Y,Wild-collected: ~50 males and 50 females from sites in suburban central Ohio in 2021; eggs then lab-reared.
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,subjects_n,Y,"305 nymphs per treatment box (4 treatments); 50 randomly selected per treatment after 14 days; n=6 removed (died before eclosion, injured, or escaped); exact sample sizes per stage in Table S1."
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,proc_handling,Y,Field-caught crickets housed in incubators; nymphs randomly assigned to treatment boxes; later transferred to individual containers; rotated weekly between chambers.
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,proc_anaesthesia,NA,No invasive surgical procedures; only non-invasive acoustic exposures and weekly measurements.
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,proc_biosecurity,N,"No mention of escape prevention measures, containment protocols, or disposal of contaminated material."
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,ethics_review,N,"No institutional ethics review, permit number, or statement about ethics approval mentioned."
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,ethics_endpoints,N,No predefined humane endpoints reported; no discussion of criteria for humane killing or endpoint determination.
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,ethics_statement,N,"No discussion of welfare considerations or three Rs (Replacement, Reduction, Refinement) as they informed study design."
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,nutrition_diet,Y,"Field-caught crickets: ground alfalfa, dog food, oats ad libitum; experimental nymphs: pulverized alfalfa and water ad libitum."
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,env_housing,Y,"Soundproof chamber (58.42 × 50.64 × 38.1 cm); egg carton shelter; 26°C, 12L:12D cycle; later individual containers with water, ground alfalfa, egg carton; cleaned twice weekly."
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,env_acclimation,Y,Nymphs placed in sound chambers for 14 days before being transferred to individual housing and experimental measurements.
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,env_field,N,Pure laboratory study; no field holding or captive work described.
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,health_monitoring,Y,Daily checks for adult eclosion and death; weekly imaging for body size measurements; condition assessed via pronotum width.
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,health_injury,Y,"Individuals that died before eclosion, were injured, or escaped were removed from study (n=6, Table S1); two additional individuals escaped or died of injury after adult eclosion."
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,fate_end,N,"End-of-life method not specified; states individuals were 'checked daily for adult eclosion and death' and 'remained in sound chamber until natural death,' but no explicit killing method described."
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,behaviour_general,Y,Egg carton shelter provided throughout; acoustic environment manipulated via speaker playback; weekly rotation to eliminate position/chamber effects.
ethology-ethology-2026-bowers-the-effect-of-heterospecific-song-and-anthropogenic-sound-on-the-development-of-life-history,,Ethology,affect_indicators,N,"No behavioral or physiological indicators of stress, pain, or distress measured; no precautionary measures for uncertain affective capacity discussed."
ethology-ethology-2026-caro-colour-polymorphism-in-coconut-crabs-is-under-relaxed-selection-from-conspecifics,,Ethology,_eligibility,Y,Empirical field study using live coconut crabs (Birgus latro) in behavioral experiments.
ethology-ethology-2026-caro-colour-polymorphism-in-coconut-crabs-is-under-relaxed-selection-from-conspecifics,,Ethology,subjects_taxon,Y,Birgus latro (coconut crab); life stage inferred as mostly males at this time of year; identified by carapace patterning.
ethology-ethology-2026-caro-colour-polymorphism-in-coconut-crabs-is-under-relaxed-selection-from-conspecifics,,Ethology,subjects_source,Y,"Wild-collected from Chumbe Island, Zanzibar (−6.28025E, 39.1767S); estimated population ~215 individuals."
ethology-ethology-2026-caro-colour-polymorphism-in-coconut-crabs-is-under-relaxed-selection-from-conspecifics,,Ethology,subjects_n,Y,"N=24 different crabs in treatment (i), N=20 in treatment (ii), N=21 in treatment (iii); 26 dyadic interactions observed over 8 nights."
ethology-ethology-2026-caro-colour-polymorphism-in-coconut-crabs-is-under-relaxed-selection-from-conspecifics,,Ethology,proc_handling,Y,Crabs observed in wild without handling; approached very slowly; photographed in situ for individual recognition; no capture or restraint.
ethology-ethology-2026-caro-colour-polymorphism-in-coconut-crabs-is-under-relaxed-selection-from-conspecifics,,Ethology,proc_anaesthesia,NA,No invasive procedures performed; crabs observed in natural feeding behavior with no surgery or injections.
ethology-ethology-2026-caro-colour-polymorphism-in-coconut-crabs-is-under-relaxed-selection-from-conspecifics,,Ethology,proc_biosecurity,NA,Field study with no captive holding; crabs observed only in situ at bait sites; no non-native risk mentioned.
ethology-ethology-2026-caro-colour-polymorphism-in-coconut-crabs-is-under-relaxed-selection-from-conspecifics,,Ethology,ethics_review,Y,Work conducted under University of Bristol ethical approval #UIN-25-015; permit from Government of Tanzania and Chumbe Island Coral Park.
ethology-ethology-2026-caro-colour-polymorphism-in-coconut-crabs-is-under-relaxed-selection-from-conspecifics,,Ethology,ethics_endpoints,N,No predefined humane endpoints or anticipated non-target impacts discussed; field observations only.
ethology-ethology-2026-caro-colour-polymorphism-in-coconut-crabs-is-under-relaxed-selection-from-conspecifics,,Ethology,ethics_statement,N,No explicit engagement with welfare considerations or the three Rs; permit mentioned but no welfare reasoning for study design.
ethology-ethology-2026-caro-colour-polymorphism-in-coconut-crabs-is-under-relaxed-selection-from-conspecifics,,Ethology,nutrition_diet,Y,"Bait composition specified: freshly shredded coconut described as 'pungent, highly attractive'; no feeding frequency or fasting protocols for the animals."
ethology-ethology-2026-caro-colour-polymorphism-in-coconut-crabs-is-under-relaxed-selection-from-conspecifics,,Ethology,env_housing,NA,Pure field study; no captive housing of crabs; bait sites set up in natural habitat only.
ethology-ethology-2026-caro-colour-polymorphism-in-coconut-crabs-is-under-relaxed-selection-from-conspecifics,,Ethology,env_acclimation,NA,No acclimation period applicable; crabs observed in natural habitat without prior captive housing.
ethology-ethology-2026-caro-colour-polymorphism-in-coconut-crabs-is-under-relaxed-selection-from-conspecifics,,Ethology,env_field,Y,"Field site: Chumbe Island, Zanzibar; study period 27 July–3 August 2025 (8 nights); bait sites separated 15–30 m; observer checked ~every 20 min; LED worklight used."
ethology-ethology-2026-caro-colour-polymorphism-in-coconut-crabs-is-under-relaxed-selection-from-conspecifics,,Ethology,health_monitoring,N,"No health monitoring, disease screening, or welfare checks described; crabs only observed during feeding behavior at bait sites."
